Sex,Length,Width,Height,Weight,Non_Shell Weight,Intestine Weight,Shell Weight,Stage of Life
M,0.5057248699720774,0.4040738480180709,0.1363623548617517,0.591909173533393,0.2409746214834978,0.1183646220527644,0.1860561096217632,Adult
M,0.5233871533757708,0.4149654736205696,0.1418433748732665,0.6587831470133475,0.2681632331268651,0.1321712498663821,0.2065412811125415,Adult
M,0.5197122808677466,0.4126702330185107,0.1405933595611495,0.6443225781095233,0.2622594915461919,0.1292095481435758,0.2021264038642878,Adult
M,0.5171608250719855,0.4110462549285165,0.1396109459773621,0.633711582946341,0.2579026826327097,0.1270602033677426,0.1989016546261895,Adult
F,0.5566036151070021,0.4363044636661897,0.1553753708525926,0.8006249926281943,0.3265541698267392,0.1607558152425012,0.2495569436383153,Adult
M,0.5160888255567017,0.4103858280544853,0.1392806623964398,0.6296645970433836,0.2562578545164178,0.1262241559390894,0.1976616407734921,Adult
F,0.5622682350546558,0.4398880511022104,0.1574739988843322,0.82377176982488,0.3360412539872991,0.1654606832676542,0.2566015061195896,Adult
F,0.5485893273408632,0.4313566799299722,0.1528669030693789,0.7701738922748562,0.3141690112299993,0.1544736142867623,0.2402318968218138,Adult
M,0.5138934093291546,0.4090541386683892,0.1386827770871877,0.6217680373997845,0.2530660937329349,0.1245757515634631,0.1952314989106391,Adult
F,0.5597167792588947,0.4382640730122162,0.1564915853005448,0.8131607746616976,0.3316844450738169,0.163311338491821,0.2533767568814914,Adult
M,0.5110848675484966,0.4073759823882271,0.1380137727663634,0.6121441030481799,0.2491987620649575,0.1225448591960304,0.1922561788852503,Adult
F,0.5633402345699396,0.4405484779762416,0.1578042824652545,0.8278187557278374,0.3376860821035911,0.1662967306963074,0.257841519972287,Adult
M,0.513331700973023,0.4087185074123568,0.1385489762230229,0.6198432505294635,0.2522926273993394,0.1241695730899766,0.1946364349055614,Adult
F,0.5463424939163367,0.4300141549058425,0.1523316996127194,0.7624747447935726,0.3110751458956173,0.1528489003928161,0.2378516408015027,Adult
F,0.5592064880997426,0.4379392773942174,0.1562951025837874,0.8110385756290611,0.3308130832911204,0.1628814695366543,0.2527318070338717,Adult
F,0.560227070418047,0.4385888686302151,0.1566880680173023,0.8152829736943341,0.3325558068565133,0.1637412074469876,0.254021706729111,Adult
F,0.5545110332734139,0.4349944455561608,0.1546521218381554,0.792333608659964,0.3231666181450544,0.1590600299035147,0.2470270300903786,Adult
I,0.488960930439521,0.3948923385638171,0.1355161702023544,0.5501560257223028,0.2249761056722556,0.1087989819726782,0.1726796508765004,Adole
M,0.5144551176852863,0.4093897699244216,0.1388165779513526,0.6236928242701053,0.2538395600665304,0.1249819300369497,0.1958265629157169,Adult
F,0.551856743083694,0.4333487961900995,0.1537950719595532,0.7821174378214129,0.3190056001297741,0.1569580660910417,0.2439020525373642,Adult
F,0.5607373615771992,0.4389136642482139,0.1568845507340598,0.8174051727269706,0.3334271686392098,0.1641710764021542,0.2546666565767307,Adult
F,0.5586961969405904,0.4376144817762186,0.1560986198670299,0.8089163765964247,0.329941721508424,0.1624516005814877,0.2520868571862521,Adult
M,0.5187431157464215,0.4120314774205466,0.1401377122750419,0.6398807678819348,0.2604188725316981,0.1283261197515624,0.2007866183265066,Adult
M,0.5084305773587767,0.4057303330221658,0.1371567228877613,0.6019279322096287,0.2450377440496771,0.1204428953835574,0.1891312013322358,Adult
M,0.5127699926168914,0.4083828761563244,0.138415175358858,0.6179184636591426,0.2515191610657439,0.12376339461649,0.1940413709004836,Adult
F,0.5644122340852235,0.4412089048502728,0.1581345660461768,0.8318657416307947,0.339330910219883,0.1671327781249606,0.2590815338249845,Adult
M,0.5192534069055738,0.4123562730385454,0.1403341949917994,0.6420029669145714,0.2612902343143946,0.128755988706729,0.2014315681741262,Adult
M,0.5202225720268987,0.4129950286365095,0.1407898422779069,0.6464447771421598,0.2631308533288884,0.1296394170987424,0.2027713537119074,Adult
F,0.5612476527363515,0.4392384598662127,0.1570810334508172,0.819527371759607,0.3342985304219062,0.1646009453573209,0.2553116064243503,Adult
F,0.5560933239478499,0.4359796680481909,0.1551788881358352,0.7985027935955579,0.3256828080440427,0.1603259462873346,0.2489119937906957,Adult
F,0.5617579438955036,0.4395632554842116,0.1572775161675747,0.8216495707922434,0.3351698922046027,0.1650308143124875,0.25595655627197,Adult
I,0.4863066402498011,0.3932466891977558,0.1346591203237523,0.5399398548837515,0.2208150876569753,0.1066970181602051,0.1695546733234859,Adole
F,0.5529287425989778,0.4340092230641307,0.1541253555404756,0.7861644237243702,0.320650428246066,0.1577941135196949,0.2451420663900616,Adult
I,0.4894712215986732,0.395217134181816,0.1357126529191119,0.5522782247549392,0.2258474674549521,0.1092288509278448,0.17332460072412,Adole
M,0.5182328245872693,0.4117066818025478,0.1399412295582844,0.6377585688492984,0.2595475107490017,0.1278962507963958,0.2001416684788869,Adult
F,0.5507847435684102,0.4326883693160683,0.1534647883786309,0.7780704519184555,0.3173607720134822,0.1561220186623886,0.2426620386846667,Adult
F,0.5491510356969947,0.4316923111860046,0.1530007039335437,0.7720986791451772,0.3149424775635947,0.1548797927602488,0.2408269608268916,Adult
I,0.4883992220833894,0.3945567073077847,0.1353823693381896,0.5482312388519818,0.2242026393386602,0.1083928034991916,0.1720845868714226,Adole
I,0.4852346407345173,0.3925862623237246,0.13432883674283,0.5358928689807941,0.2191702595406834,0.105860970731552,0.1683146594707885,Adole
F,0.5581859057814381,0.4372896861582198,0.1559021371502724,0.8067941775637882,0.3290703597257275,0.162021731626321,0.2514419073386325,Adult
M,0.5150168260414179,0.4097254011804541,0.1389503788155175,0.6256176111404262,0.2546130264001259,0.1253881085104362,0.1964216269207947,Adult
M,0.5122082842607598,0.408047244900292,0.1382813744946931,0.6159936767888217,0.2507456947321484,0.1233572161430035,0.1934463068954058,Adult
M,0.5207328631860509,0.4133198242545083,0.1409863249946644,0.6485669761747963,0.2640022151115848,0.1300692860539091,0.203416303559527,Adult
M,0.5116465759046281,0.4077116136442595,0.1381475736305283,0.6140688899185008,0.249972228398553,0.1229510376695169,0.1928512428903281,Adult
M,0.5197636980647259,0.4126810686565442,0.1405306777085568,0.6441251659472078,0.262161596097091,0.1291858576618957,0.2020765180217459,Adult
F,0.5457807855602052,0.4296785236498101,0.1521978987485545,0.7605499579232518,0.3103016795620218,0.1524427219193295,0.2372565767964249,Adult
M,0.5166505339128332,0.4107214593105177,0.1394144632606047,0.6315893839137046,0.2570313208500133,0.1266303344125759,0.1982567047785698,Adult
I,0.4873786397650849,0.3939071160717871,0.1349894039046746,0.5439868407867089,0.2224599157732673,0.1075330655888583,0.1707946871761833,Adole
M,0.5062351611312297,0.4043986436360697,0.1365588375785092,0.5940313725660294,0.2418459832661942,0.1187944910079311,0.1867010594693829,Adult
F,0.557675614622286,0.436964890540221,0.155705654433515,0.8046719785311518,0.3281989979430311,0.1615918626711544,0.2507969574910128,Adult
M,0.517722533428117,0.4113818861845489,0.139744746841527,0.6356363698166619,0.2586761489663052,0.1274663818412291,0.1994967186312673,Adult
F,0.5540007421142616,0.434669649938162,0.1544556391213979,0.7902114096273276,0.3222952563623579,0.1586301609483481,0.246382080242759,Adult
F,0.5555830327886977,0.4356548724301921,0.1549824054190777,0.7963805945629214,0.3248114462613463,0.1598960773321679,0.248267043943076,Adult
F,0.5628299434107874,0.4402236823582428,0.157607799748497,0.8256965566952008,0.3368147203208946,0.1658668617411407,0.2571965701246674,Adult
I,0.4873272225681055,0.3938962804337535,0.1350520857572673,0.5441842529490244,0.2225578112223682,0.1075567560705384,0.1708445730187252,Adole
M,0.5155785343975494,0.4100610324364865,0.1390841796796823,0.6275423980107472,0.2553864927337214,0.1257942869839228,0.1970166909258724,Adult
M,0.5073071606465135,0.405059070510101,0.1368891211594315,0.5980783584689868,0.2434908113824862,0.1196305384365843,0.1879410733220803,Adult
M,0.5202739892238781,0.4130058642745431,0.1407271604253143,0.6462473649798443,0.2630329578797874,0.1296157266170624,0.2027214678693655,Adult
I,0.490543221113957,0.3958775610558472,0.1360429365000343,0.5563252106578966,0.227492295571244,0.110064898356498,0.1745646145768175,Adole
F,0.5654842336005073,0.4418693317243041,0.1584648496270991,0.8359127275337521,0.3409757383361749,0.1679688255536137,0.2603215476776819,Adult
I,0.4841626412192335,0.3919258354496934,0.1339985531619077,0.5318458830778368,0.2175254314243915,0.1050249233028988,0.1670746456180911,Adole
F,0.5497127440531264,0.432027942442037,0.1531345047977086,0.7740234660154981,0.3157159438971902,0.1552859712337354,0.2414220248319693,Adult
F,0.5607887787741785,0.4389244998862475,0.1568218688814671,0.817207760564655,0.3333292731901088,0.1641473859204742,0.2546167707341888,Adult
F,0.5602784876150264,0.4385997042682487,0.1566253861647097,0.8150855615320185,0.3324579114074124,0.1637175169653075,0.2539718208865691,Adult
F,0.5612990699333308,0.4392492955042463,0.1570183515982246,0.8193299595972915,0.3342006349728053,0.1645772548756408,0.2552617205818084,Adult
F,0.5623196522516353,0.439898886740244,0.1574113170317395,0.8235743576625644,0.3359433585381982,0.1654369927859741,0.2565516202770477,Adult
F,0.5597681964558742,0.4382749086502499,0.1564289034479522,0.8129633624993821,0.3315865496247159,0.1632876480101409,0.2533268710389495,Adult
M,0.5052145788129253,0.4037490524000721,0.1361658721449943,0.5897869745007566,0.2401032597008014,0.1179347530975978,0.1854111597741436,Adult
F,0.561809361092483,0.4395740911222451,0.1572148343149821,0.8214521586299279,0.3350719967555017,0.1650071238308074,0.2559066704294281,Adult
F,0.5452190772040735,0.4293428923937777,0.1520640978843896,0.7586251710529308,0.3095282132284264,0.152036543445843,0.2366615127913472,Adult
F,0.5571653234631337,0.4366400949222221,0.1555091717167575,0.8025497794985152,0.3273276361603347,0.1611619937159878,0.2501520076433931,Adult
I,0.4884506392803688,0.3945675429458183,0.135319687485597,0.5480338266896663,0.2241047438895592,0.1083691130175115,0.1720347010288807,Adole
M,0.5068482866843407,0.4047451105301358,0.1366299565900815,0.5957587472740348,0.2425215541506888,0.1191769789997375,0.1872462376319188,Adult
F,0.5639019429260712,0.440884109232274,0.1579380833294194,0.8297435425981583,0.3384595484371865,0.1667029091697939,0.2584365839773648,Adult
M,0.5212431543452032,0.4136446198725071,0.1411828077114219,0.6506891752074327,0.2648735768942812,0.1304991550090757,0.2040612534071467,Adult
F,0.5592579052967219,0.437950113032251,0.1562324207311947,0.8108411634667456,0.3307151878420195,0.1628577790549742,0.2526819211913299,Adult
M,0.5218048627013347,0.4139802511285396,0.1413166085755867,0.6526139620777537,0.2656470432278768,0.1309053334825622,0.2046563174122245,Adult
F,0.5524184514398256,0.4336844274461319,0.1539288728237181,0.7840422246917338,0.3197790664633695,0.1573642445645283,0.2444971165424419,Adult
M,0.5193048241025531,0.412367108676579,0.1402715131392068,0.6418055547522558,0.2611923388652936,0.128732298225049,0.2013816823315843,Adult
