Sex,Length,Width,Height,Weight,Non_Shell Weight,Intestine Weight,Shell Weight,Stage of Life
M,0.331993272399429,0.3213148692661809,0.1364729156365211,0.3022573414306928,0.1228178402111671,0.0602050132627098,0.0949829499945199,Adole
F,0.5143721626907752,0.3838294659996991,0.080038717156314,0.3280848447145972,0.1333124675918004,0.0653494546529173,0.1030991216027483,Adole
F,0.3824895104500575,0.3631864394587777,0.202182512077379,0.5831268294930451,0.2369450397086328,0.1161498951102259,0.1832448675159839,Adult
F,0.686883288490629,0.3371939282143357,0.2062742796756813,0.991923219775788,0.4030534607745952,0.1975758481812908,0.3117072132521566,Adult
F,0.6619288500422816,0.4091611610175127,0.1867917403007002,1.0503490867422034,0.4267939554117634,0.2092133822075898,0.3300672675495639,Adult
I,0.594727623866005,0.3944749453351968,0.1624808626484107,0.7914254890694519,0.3215841467918979,0.1576397841664948,0.2487017430142686,Adult
I,0.5603720985041213,0.3888173006060748,0.1411145941520022,0.6383579868666533,0.259387410930723,0.1271510921248412,0.2006009993277891,Adole
M,0.4934736311073304,0.4318172485183044,0.1729999084211587,0.7653852551001972,0.3110030794154727,0.1524529700958677,0.2405187217872574,Adult
F,0.6917582171294143,0.5358612099715363,0.1856459424926879,1.4287702216492737,0.5805598366954183,0.2845890516226995,0.4489843319411645,Adult
M,0.3476417462063252,0.3433907432727819,0.1037656589866558,0.2571842900219689,0.1045030664506901,0.0512271547100987,0.0808189552746864,Adole
M,0.5355078479881028,0.3505115001269934,0.0876840346495679,0.3417109673274545,0.1388492427842316,0.0680635686881408,0.1073810666388228,Adole
F,0.4011115944067108,0.4833919316254878,0.1207077427349878,0.4859258723224802,0.1974488555311369,0.0967889595316146,0.1526999232289377,Adult
M,0.2946229245167215,0.3148890503669746,0.1270529657060543,0.2447254769829486,0.0994406103931983,0.0487455507870925,0.0769038317899267,Adole
F,0.4976865732319165,0.2934230288936013,0.155840711121597,0.4724994669115407,0.191993232496256,0.0941146260910769,0.148480738385595,Adole
I,0.4431476715061184,0.5189002307203838,0.2079300824924789,0.9927043906383242,0.4033708781042072,0.1977314454015827,0.3119526925269435,Adult
F,0.4874060892522796,0.6841847881483077,0.1532692909875902,1.0611818037045575,0.4311956711637704,0.2113710928038079,0.3334713979791833,Adult
F,0.7139983981884206,0.315089245257052,0.1360777226818681,0.6356062094863696,0.2582692665277163,0.1266029803969611,0.1997362662097435,Adole
M,0.5736416916712933,0.4310839292526759,0.1571086270037369,0.8066271863335721,0.3277611336491431,0.1606677284376579,0.2534788049848241,Adult
F,0.4462425616251601,0.5047500065342463,0.1286992927481775,0.6018576220535803,0.2445560227102015,0.1198807808819009,0.1891309311090596,Adult
M,0.4558788328167574,0.2333559227054144,0.1622327169306331,0.358324891883711,0.1456000675012504,0.0713728069138215,0.1126019144034137,Adole
F,0.5169432339557645,0.3813042156125571,0.1650407577102045,0.675423166307671,0.2744483032962735,0.1345339057540111,0.2122485578907011,Adult
M,0.4039719625549047,0.3662551821266329,0.1607377468128048,0.4937682491494464,0.2006354904014463,0.0983510403685723,0.1551643533151287,Adult
I,0.4054821082936143,0.4248388662047676,0.1554930759657162,0.556131216434338,0.2259757680431272,0.1107727842200769,0.1747616228970455,Adult
F,0.5682617306818171,0.4646610504758514,0.124035848042103,0.6799894602955341,0.2763037499256391,0.1354434412802599,0.2136834943308105,Adult
I,0.5748136005554465,0.373802776899352,0.166577324127184,0.7431144758548389,0.3019536747135466,0.1480169734266351,0.2335202340040057,Adult
F,0.6809387849155153,0.4089555739595526,0.0275721998989278,0.1594137959120724,0.0647754592861524,0.0317527761334655,0.0500950366792825,Child
I,0.5724867461989244,0.4226263364059601,0.1902044093607824,0.9554607602693072,0.3882374748197925,0.1903130870923858,0.3002490565980016,Adult
M,0.4887867389630306,0.4313788549921377,0.1509240748187656,0.6607042064142099,0.2684674696936456,0.131602115341892,0.2076231938717016,Adult
F,0.5322692769038512,0.2306615943737487,0.2213420760259949,0.5642102205049002,0.2292585529253967,0.1123819975642935,0.1773004119832179,Adult
F,0.5229656728774704,0.3661641894422264,0.1344434493388665,0.5345138700743253,0.2171918762161613,0.1064669413308726,0.1679684733291693,Adult
F,0.2909257931706915,0.2964812199262259,0.2193122788370999,0.3927467907674628,0.1595869015574844,0.0782291197134203,0.1234188344653587,Adult
F,0.5015118258382065,0.5304995380614977,0.2068024769133852,1.1423316397828247,0.4641697175622707,0.2275348919500366,0.358972352846984,Adult
I,0.5432686910222235,0.4789775803033148,0.1553479026075766,0.8392774185841733,0.3410280769380337,0.1671711524947002,0.2637389871279249,Adult
F,0.3982060272891459,0.395531665391305,0.2158421522523905,0.7058227159457233,0.2868007146959943,0.1405890284533518,0.2218014735931279,Adult
F,0.6862352081108823,0.2364641515675438,0.1463006625503175,0.4928955312935191,0.2002808742929629,0.0981772083953206,0.1548901058276185,Child
F,0.4999482154398307,0.4996768163255887,0.2191441997194897,1.13661788104697,0.4618480154520631,0.2263967990956371,0.3571768309988806,Adult
F,0.3049415060915298,0.4571261498737872,0.0535480191341441,0.1549766603959935,0.0629724943085952,0.030868966988154,0.0487006876823392,Adult
F,0.6422158352442953,0.375965751615041,0.1754256690832403,0.8794126688538604,0.3573364475838065,0.17516547701086,0.2763513010301741,Adult
F,0.763705383111795,0.4050197415109474,0.0957885698455896,0.6151570626266513,0.2499600554442612,0.122529824879636,0.1933102178483918,Child
I,0.629649725911805,0.5262536915539335,0.157801657454644,1.0856154511507914,0.4411239256558639,0.2162378995506481,0.3411495569366605,Adult
I,0.5535671768888114,0.4646409518730554,0.1832705642840183,0.978702762239002,0.3976815216395988,0.1949425363895116,0.3075527465610335,Adult
F,0.3896706376048545,0.3865120644640024,0.146850132374372,0.4592036805178354,0.1865906845844187,0.0914663099496649,0.1443025999549667,Adult
F,0.2819970129403314,0.5300317025592989,0.0977753122734457,0.3034211484196433,0.1232907361220786,0.0604368257138924,0.0953486708749839,Adult
F,0.1880678346342542,0.2198135964378872,0.0928721791717641,0.0797122363591362,0.0323898988249257,0.0158774513945179,0.0250491959077436,Child
F,0.3302861432259009,0.5554592553697442,0.1142152031312941,0.4350475820696908,0.1767752080593936,0.0866547866941434,0.1367116594666314,Adult
F,0.5614741338417856,0.2659185816078482,0.1690380400242934,0.5240022711682337,0.2129206420793777,0.1043731925122069,0.1646652527406011,Adole
F,0.5747177336571125,0.4608808914135696,0.1931796294516248,1.0623678279899276,0.4316775947474214,0.2116073305987035,0.3338441005407037,Adult
F,0.5689595120648898,0.4409070488090058,0.1861991495320049,0.9697870464016616,0.3940587511953952,0.1931666629311766,0.3047510247317636,Adult
M,0.3042696189473616,0.3542537543677165,0.0824243807350911,0.1844586502795424,0.0749520687516373,0.0367413258977792,0.0579652645412281,Adole
I,0.3481513079054496,0.3818398424001947,0.1921302216973031,0.5302921990694563,0.2154764620844618,0.1056260494020418,0.1666418330429457,Adult
M,0.6150155357468228,0.5070514529213626,0.1770309225861473,1.1461924200333258,0.4657384890258588,0.2283038999916134,0.360185584908569,Adult
M,0.6910881442680923,0.3308857559314093,0.1441275987365476,0.6842722800139205,0.2780440109407603,0.1362965130922687,0.2150293503130722,Adult
M,0.6534715465938071,0.3594791169309765,0.0901540256587881,0.4396992794914511,0.1786653571222823,0.0875813332707976,0.1381734335347462,Adole
M,0.5968790245062013,0.3475693510207144,0.1277139994018363,0.550093580397423,0.2235224631390177,0.1095701799890024,0.172864324128172,Adole
I,0.7495429201558816,0.5890464809217657,0.1368580007639629,1.254545869884803,0.5097663251313349,0.2498862405709716,0.3942351476429666,Adult
M,0.4221635360886102,0.5049165300858819,0.0593626762876488,0.2627145109444571,0.1067501906607281,0.0523286896551497,0.0825568012269237,Adole
M,0.5179054781110891,0.4135516191585041,0.0832501245880543,0.3701991385487905,0.1504249935812481,0.0737379742066058,0.1163333406505755,Adole
M,0.543326915597767,0.3055080681657134,0.1530039184665789,0.5272987461293669,0.2142601163602014,0.1050297996199642,0.1657011545152592,Adult
F,0.6317567951076378,0.4591085316153587,0.0923430130767778,0.5560829861944807,0.2259561703921186,0.1107631774981474,0.1747464667706834,Adole
M,0.5121526981533222,0.5097462632666152,0.108360936100272,0.5873494215717848,0.2386608281051986,0.1169909705028043,0.1845717972453456,Adole
F,0.6774351448259818,0.3722091308147005,0.1612878180917673,0.8443579459757133,0.3430924747733653,0.1681831154053161,0.2653355190000451,Adult
M,0.6899268606096989,0.401807779595865,0.0682524037382908,0.3928345046365431,0.1596225428024779,0.0782465909669763,0.1234463981367694,Child
F,0.4995741827022175,0.4570252436282467,0.1770362655118699,0.8392139542227699,0.3410022891250361,0.1671585113700813,0.2637190437504139,Adult
M,0.7339386237515745,0.4686593602215503,0.0990574419172962,0.7074152671887868,0.287447824550044,0.1409062401652538,0.2223019253418517,Adole
F,0.354056834362486,0.2001244070092031,0.1417287920691295,0.2084977665736639,0.084720011293096,0.0415295481075721,0.0655194439370677,Child
F,0.525670898627073,0.280385169120493,0.0777028507841196,0.2377804841510304,0.0966186143554484,0.0473622150388988,0.0747214004096201,Child
I,0.4280997643869682,0.4215353007699416,0.1178280168878634,0.44146653545205,0.179383455677486,0.0879333434752242,0.1387287854204557,Adole
F,0.900796055440136,0.4824122391202573,0.1603779896312863,1.446971042751222,0.5879554735630963,0.2882143752315432,0.4547038544923876,Child
M,0.6990433515359462,0.6945347164357873,0.1022530084529057,1.0307288792551812,0.4188215716918346,0.2053053386630324,0.3239017094929723,Adult
M,0.5565928106933468,0.434083373008694,0.1772134905308138,0.8889509629909237,0.361212193594368,0.1770653584903549,0.2793486651661961,Adult
M,0.5444952690413661,0.2489244254963852,0.1472283667336276,0.4143080768121419,0.1683480140970449,0.082523796250098,0.1301943673424282,Adole
M,0.3792876273448003,0.393487428596517,0.1331051132132267,0.4124435898536635,0.1675904071510621,0.0821524191264456,0.12960846107228,Adole
F,0.8168082679632107,0.2534131198864696,0.0501587586605037,0.2155590605709723,0.0875892646046632,0.0429360492590332,0.0677384224123903,Child
F,0.6982074869928178,0.4931215684057654,0.1770832142456326,1.265861459559132,0.5143642491319187,0.252140131984142,0.3977910185545147,Adult
F,0.5559608560576325,0.3754050913677674,0.1311197181201788,0.5681757078210927,0.2308698705703354,0.1131718616428115,0.1785465477484402,Adole
F,0.605268144899143,0.5836720456919922,0.0659072900559007,0.4834153624965985,0.1964287466623688,0.0962889045895313,0.151911007306751,Child
M,0.5292248294693082,0.2410432744859905,0.1407517511743868,0.3727857633589924,0.1514760306582034,0.0742531900828083,0.1171461753491111,Adole
F,0.4110054798821231,0.499415637074338,0.1219977299240588,0.5199143202923,0.2112595631620053,0.1035589355762532,0.1633806333768795,Adult
M,0.6038321956093718,0.4800749013048855,0.1202243461967636,0.7235823620977274,0.2940170865894917,0.1441264767980683,0.2273823589883069,Adult
