,Sex,Length,Width,Height,Weight,Non_Shell Weight,Intestine Weight,Shell Weight
208,I,0.594727623866005,0.3944749453351968,0.16248086264841072,0.7914254890694519,0.32158414679189795,0.15763978416649485,0.24870174301426862
209,I,0.5603720985041213,0.3888173006060748,0.14111459415200223,0.6383579868666533,0.259387410930723,0.12715109212484121,0.2006009993277891
210,M,0.49347363110733045,0.4318172485183044,0.17299990842115878,0.7653852551001972,0.3110030794154727,0.15245297009586778,0.24051872178725747
211,F,0.6917582171294143,0.5358612099715363,0.18564594249268795,1.4287702216492735,0.5805598366954183,0.28458905162269954,0.4489843319411645
212,M,0.34764174620632526,0.3433907432727819,0.10376565898665588,0.2571842900219689,0.10450306645069019,0.05122715471009877,0.0808189552746864
213,M,0.5355078479881028,0.35051150012699345,0.08768403464956796,0.34171096732745454,0.13884924278423164,0.06806356868814085,0.10738106663882281
214,F,0.40111159440671085,0.4833919316254878,0.12070774273498788,0.48592587232248025,0.1974488555311369,0.09678895953161466,0.15269992322893772
215,M,0.29462292451672156,0.3148890503669746,0.12705296570605432,0.24472547698294866,0.09944061039319833,0.048745550787092556,0.07690383178992671
216,F,0.4976865732319165,0.29342302889360133,0.15584071112159703,0.4724994669115407,0.19199323249625608,0.09411462609107693,0.14848073838559508
217,I,0.44314767150611845,0.5189002307203838,0.20793008249247893,0.9927043906383242,0.40337087810420724,0.19773144540158272,0.3119526925269435
218,F,0.48740608925227963,0.6841847881483077,0.15326929098759023,1.0611818037045577,0.43119567116377044,0.21137109280380792,0.3334713979791833
219,F,0.7139983981884206,0.315089245257052,0.13607772268186813,0.6356062094863696,0.25826926652771637,0.12660298039696116,0.1997362662097435
220,M,0.5736416916712933,0.4310839292526759,0.15710862700373696,0.8066271863335721,0.32776113364914317,0.16066772843765795,0.2534788049848241
221,F,0.4462425616251601,0.5047500065342463,0.1286992927481775,0.6018576220535803,0.24455602271020152,0.11988078088190092,0.18913093110905965
222,M,0.45587883281675745,0.23335592270541444,0.16223271693063313,0.358324891883711,0.1456000675012504,0.07137280691382158,0.11260191440341376
223,F,0.5169432339557645,0.3813042156125571,0.16504075771020452,0.675423166307671,0.27444830329627357,0.13453390575401114,0.21224855789070113
224,M,0.40397196255490475,0.3662551821266329,0.16073774681280487,0.4937682491494464,0.20063549040144638,0.09835104036857235,0.15516435331512873
225,I,0.4054821082936143,0.42483886620476763,0.15549307596571624,0.556131216434338,0.2259757680431272,0.11077278422007698,0.1747616228970455
226,F,0.5682617306818171,0.46466105047585143,0.12403584804210302,0.6799894602955341,0.27630374992563916,0.13544344128025995,0.2136834943308105
227,I,0.5748136005554465,0.373802776899352,0.16657732412718407,0.7431144758548389,0.30195367471354667,0.1480169734266351,0.23352023400400573
228,F,0.6809387849155153,0.4089555739595526,0.02757219989892787,0.15941379591207244,0.06477545928615244,0.031752776133465506,0.05009503667928253
229,I,0.5724867461989244,0.4226263364059601,0.19020440936078242,0.9554607602693072,0.38823747481979254,0.19031308709238584,0.3002490565980016
230,M,0.48878673896303065,0.4313788549921377,0.15092407481876569,0.6607042064142099,0.2684674696936456,0.13160211534189203,0.20762319387170167
231,F,0.5322692769038512,0.23066159437374878,0.22134207602599493,0.5642102205049002,0.22925855292539676,0.11238199756429351,0.1773004119832179
232,F,0.5229656728774704,0.36616418944222645,0.1344434493388665,0.5345138700743253,0.2171918762161613,0.10646694133087263,0.1679684733291693
233,F,0.29092579317069156,0.2964812199262259,0.21931227883709997,0.39274679076746283,0.15958690155748445,0.0782291197134203,0.12341883446535874
234,F,0.5015118258382065,0.5304995380614977,0.20680247691338527,1.1423316397828247,0.4641697175622707,0.22753489195003662,0.358972352846984
235,I,0.5432686910222235,0.47897758030331483,0.15534790260757664,0.8392774185841733,0.3410280769380337,0.16717115249470021,0.2637389871279249
236,F,0.3982060272891459,0.395531665391305,0.21584215225239056,0.7058227159457233,0.2868007146959943,0.1405890284533518,0.22180147359312796
237,F,0.6862352081108823,0.23646415156754383,0.14630066255031757,0.49289553129351915,0.20028087429296293,0.09817720839532068,0.15489010582761858
238,F,0.4999482154398307,0.4996768163255887,0.21914419971948979,1.13661788104697,0.46184801545206317,0.22639679909563715,0.35717683099888065
239,F,0.3049415060915298,0.4571261498737872,0.053548019134144115,0.15497666039599353,0.06297249430859529,0.03086896698815406,0.04870068768233924
240,F,0.6422158352442953,0.37596575161504103,0.1754256690832403,0.8794126688538604,0.3573364475838065,0.17516547701086008,0.27635130103017413
241,F,0.763705383111795,0.40501974151094744,0.09578856984558969,0.6151570626266513,0.24996005544426128,0.12252982487963605,0.1933102178483918
242,I,0.629649725911805,0.5262536915539335,0.15780165745464406,1.0856154511507914,0.44112392565586395,0.21623789955064812,0.34114955693666055
243,I,0.5535671768888114,0.46464095187305543,0.1832705642840183,0.9787027622390021,0.3976815216395988,0.1949425363895116,0.30755274656103354
244,F,0.38967063760485454,0.38651206446400244,0.14685013237437203,0.4592036805178354,0.1865906845844187,0.09146630994966491,0.14430259995496672
245,F,0.2819970129403314,0.5300317025592989,0.09777531227344577,0.3034211484196433,0.12329073612207865,0.060436825713892466,0.09534867087498396
246,F,0.1880678346342542,0.2198135964378872,0.0928721791717641,0.0797122363591362,0.032389898824925746,0.015877451394517992,0.02504919590774365
247,F,0.33028614322590094,0.5554592553697442,0.11421520313129419,0.4350475820696908,0.17677520805939365,0.08665478669414345,0.13671165946663147
248,F,0.5614741338417856,0.26591858160784826,0.16903804002429343,0.5240022711682337,0.2129206420793777,0.10437319251220699,0.16466525274060115
249,F,0.5747177336571125,0.46088089141356964,0.19317962945162487,1.0623678279899276,0.43167759474742146,0.2116073305987035,0.33384410054070374
250,F,0.5689595120648898,0.4409070488090058,0.18619914953200495,0.9697870464016616,0.39405875119539524,0.19316666293117668,0.30475102473176363
251,M,0.3042696189473616,0.35425375436771656,0.08242438073509117,0.18445865027954247,0.07495206875163733,0.03674132589777921,0.05796526454122812
252,I,0.3481513079054496,0.3818398424001947,0.19213022169730312,0.5302921990694563,0.21547646208446186,0.1056260494020418,0.16664183304294578
253,M,0.6150155357468228,0.5070514529213626,0.17703092258614736,1.1461924200333258,0.4657384890258588,0.22830389999161343,0.36018558490856906
254,M,0.6910881442680923,0.3308857559314093,0.14412759873654765,0.6842722800139205,0.27804401094076037,0.13629651309226876,0.21502935031307227
255,M,0.6534715465938071,0.3594791169309765,0.09015402565878819,0.43969927949145116,0.17866535712228238,0.0875813332707976,0.13817343353474626
256,M,0.5968790245062013,0.34756935102071446,0.12771399940183636,0.550093580397423,0.2235224631390177,0.10957017998900245,0.17286432412817204
257,I,0.7495429201558816,0.5890464809217657,0.13685800076396298,1.2545458698848033,0.5097663251313349,0.24988624057097164,0.39423514764296663
258,M,0.42216353608861024,0.5049165300858819,0.059362676287648825,0.2627145109444571,0.1067501906607281,0.05232868965514976,0.08255680122692372
259,M,0.5179054781110891,0.4135516191585041,0.0832501245880543,0.37019913854879055,0.1504249935812481,0.07373797420660586,0.11633334065057559
260,M,0.543326915597767,0.30550806816571346,0.15300391846657893,0.5272987461293669,0.2142601163602014,0.10502979961996428,0.16570115451525927
261,F,0.6317567951076378,0.4591085316153587,0.0923430130767778,0.5560829861944807,0.2259561703921186,0.11076317749814747,0.1747464667706834
262,M,0.5121526981533222,0.5097462632666152,0.10836093610027209,0.5873494215717848,0.23866082810519865,0.11699097050280435,0.18457179724534561
263,F,0.6774351448259818,0.37220913081470053,0.1612878180917673,0.8443579459757133,0.34309247477336535,0.1681831154053161,0.26533551900004515
264,M,0.6899268606096989,0.40180777959586506,0.06825240373829085,0.3928345046365431,0.15962254280247792,0.07824659096697631,0.12344639813676948
265,F,0.49957418270221754,0.4570252436282467,0.1770362655118699,0.8392139542227699,0.34100228912503616,0.1671585113700813,0.26371904375041394
266,M,0.7339386237515745,0.4686593602215503,0.09905744191729621,0.7074152671887868,0.287447824550044,0.1409062401652538,0.22230192534185178
267,F,0.35405683436248603,0.20012440700920314,0.14172879206912956,0.20849776657366395,0.08472001129309605,0.04152954810757214,0.0655194439370677
268,F,0.525670898627073,0.280385169120493,0.07770285078411963,0.2377804841510304,0.09661861435544843,0.04736221503889886,0.07472140040962011
269,I,0.4280997643869682,0.4215353007699416,0.11782801688786342,0.44146653545205006,0.179383455677486,0.08793334347522422,0.13872878542045577
270,F,0.900796055440136,0.4824122391202573,0.16037798963128636,1.4469710427512221,0.5879554735630963,0.28821437523154325,0.4547038544923876
271,M,0.6990433515359462,0.6945347164357873,0.10225300845290572,1.0307288792551812,0.4188215716918346,0.20530533866303244,0.32390170949297237
272,M,0.5565928106933468,0.43408337300869404,0.17721349053081387,0.8889509629909237,0.36121219359436807,0.17706535849035493,0.2793486651661961
273,M,0.5444952690413661,0.24892442549638522,0.14722836673362766,0.4143080768121419,0.16834801409704495,0.08252379625009801,0.13019436734242829
274,M,0.37928762734480037,0.39348742859651703,0.13310511321322677,0.41244358985366353,0.1675904071510621,0.08215241912644565,0.12960846107228002
275,F,0.8168082679632107,0.25341311988646964,0.05015875866050379,0.21555906057097235,0.0875892646046632,0.04293604925903326,0.06773842241239032
276,F,0.6982074869928178,0.4931215684057654,0.17708321424563267,1.265861459559132,0.5143642491319187,0.252140131984142,0.39779101855451476
277,F,0.5559608560576325,0.3754050913677674,0.13111971812017884,0.5681757078210927,0.23086987057033548,0.11317186164281158,0.17854654774844025
278,F,0.605268144899143,0.5836720456919922,0.06590729005590074,0.4834153624965985,0.1964287466623688,0.09628890458953138,0.15191100730675108
279,M,0.5292248294693082,0.2410432744859905,0.14075175117438685,0.37278576335899244,0.15147603065820348,0.07425319008280838,0.11714617534911119
280,F,0.4110054798821231,0.499415637074338,0.12199772992405888,0.5199143202923,0.21125956316200536,0.1035589355762532,0.16338063337687958
281,M,0.6038321956093718,0.48007490130488556,0.12022434619676367,0.7235823620977274,0.2940170865894917,0.14412647679806836,0.22738235898830692
